Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
0.175 1.36311e+10
0.225 1.39358e+10
0.275 1.42287e+10
0.325 1.45118e+10
0.375 1.47864e+10
0.425 1.50535e+10
0.475 1.53143e+10
0.525 1.55694e+10
0.575 1.58195e+10
0.625 1.60652e+10
0.675 1.63069e+10
0.725 1.65452e+10
0.775 1.67803e+10
0.825 1.70126e+10
0.875 1.72423e+10
0.925 1.74698e+10
0.975 1.76951e+10
1.025 1.79186e+10
1.075 1.81403e+10
1.125 1.83603e+10
1.175 1.8579e+10
1.225 1.87963e+10
1.275 1.90123e+10
1.325 1.92273e+10
1.375 1.94411e+10
1.425 1.9654e+10
1.475 1.9866e+10
1.525 2.00771e+10
1.575 2.02874e+10
1.625 2.04971e+10
1.675 2.0706e+10
1.725 2.09143e+10
1.775 2.1122e+10
1.825 2.13292e+10
1.875 2.15359e+10
1.925 2.17421e+10
1.975 2.19479e+10
2.025 2.21533e+10
2.075 2.23583e+10
2.125 2.2563e+10
2.175 2.27674e+10
2.225 2.29715e+10
2.275 2.31754e+10
2.325 2.3379e+10
2.375 2.35825e+10
2.425 2.37858e+10
2.475 2.39889e+10
2.525 2.41919e+10
2.575 2.43949e+10
2.625 2.45977e+10
2.675 2.48005e+10
2.725 2.50032e+10
2.775 2.5206e+10
2.825 2.54088e+10
2.875 2.56116e+10
2.925 2.58145e+10
2.975 2.60174e+10
3.025 2.62205e+10
3.075 2.64237e+10
3.125 2.6627e+10
3.175 2.68305e+10
3.225 2.70341e+10
3.275 2.7238e+10
3.325 2.74421e+10
3.375 2.76465e+10
3.425 2.78511e+10
3.475 2.8056e+10
3.525 2.82612e+10
3.575 2.84667e+10
3.625 2.86726e+10
3.675 2.88789e+10
3.72501 2.90855e+10
3.77501 2.92925e+10
3.82501 2.94999e+10
3.87501 2.97078e+10
3.92501 2.99161e+10
3.97501 3.01249e+10
4.00751 3.02607e+10
4.02251 3.03231e+10
4.03751 3.03851e+10
4.05251 3.04467e+10
4.06751 3.05079e+10
4.08251 3.05687e+10
4.09751 3.06291e+10
4.11251 3.06891e+10
4.12751 3.07487e+10
4.14251 3.0808e+10
4.15751 3.08668e+10
4.17251 3.09252e+10
4.18751 3.09833e+10
4.20251 3.10409e+10
4.21751 3.10982e+10
4.23251 3.11551e+10
4.24751 3.12115e+10
4.26251 3.12676e+10
4.27751 3.13233e+10
4.29251 3.13786e+10
4.30751 3.14336e+10
4.32251 3.14881e+10
4.33751 3.15422e+10
4.35251 3.1596e+10
4.36751 3.16493e+10
4.38251 3.17023e+10
4.39752 3.17549e+10
4.41252 3.18071e+10
4.42752 3.18589e+10
4.44252 3.19104e+10
4.45752 3.19614e+10
4.47252 3.20121e+10
4.48752 3.20624e+10
4.50252 3.21122e+10
4.51752 3.21617e+10
4.53252 3.22109e+10
4.54752 3.22596e+10
